time,i_d_ideal,i_q_ideal,i_d_notch,i_q_notch,i_d_ddrrf,i_q_ddrrf,i_d_ama,i_q_ama
0.047450, -0.059239, -0.156154, -0.035381, -0.223147, -0.020342, -0.253637, -0.014829, -0.250018
0.047500, -0.058346, -0.154900, -0.035776, -0.222267, -0.021328, -0.253006, -0.015753, -0.249495
0.047550, -0.057429, -0.153663, -0.036153, -0.221380, -0.022300, -0.252357, -0.016665, -0.248954
0.047600, -0.056491, -0.152445, -0.036514, -0.220487, -0.023259, -0.251690, -0.017567, -0.248397
0.047650, -0.055530, -0.151246, -0.036857, -0.219588, -0.024205, -0.251005, -0.018456, -0.247824
0.047700, -0.054548, -0.150067, -0.037183, -0.218683, -0.025137, -0.250304, -0.019335, -0.247235
0.047750, -0.053545, -0.148907, -0.037491, -0.217774, -0.026054, -0.249586, -0.020201, -0.246629
0.047800, -0.052521, -0.147767, -0.037782, -0.216860, -0.026957, -0.248852, -0.021054, -0.246008
0.047850, -0.051477, -0.146649, -0.038055, -0.215941, -0.027845, -0.248101, -0.021895, -0.245372
0.047900, -0.050413, -0.145551, -0.038311, -0.215018, -0.028718, -0.247334, -0.022723, -0.244720
0.047950, -0.049330, -0.144474, -0.038549, -0.214091, -0.029575, -0.246552, -0.023538, -0.244054
0.048000, -0.048227, -0.143419, -0.038770, -0.213161, -0.030417, -0.245755, -0.024340, -0.243373
0.048050, -0.047106, -0.142385, -0.038972, -0.212228, -0.031242, -0.244942, -0.025127, -0.242678
0.048100, -0.045966, -0.141374, -0.039157, -0.211292, -0.032052, -0.244115, -0.025901, -0.241968
0.048150, -0.044809, -0.140386, -0.039324, -0.210354, -0.032845, -0.243274, -0.026661, -0.241245
0.048200, -0.043635, -0.139421, -0.039473, -0.209413, -0.033621, -0.242419, -0.027406, -0.240509
0.048250, -0.042443, -0.138478, -0.039605, -0.208471, -0.034381, -0.241550, -0.028136, -0.239759
0.048300, -0.041235, -0.137560, -0.039718, -0.207527, -0.035123, -0.240667, -0.028852, -0.238996
0.048350, -0.040012, -0.136665, -0.039814, -0.206583, -0.035848, -0.239772, -0.029552, -0.238221
0.048400, -0.038772, -0.135794, -0.039891, -0.205637, -0.036555, -0.238864, -0.030237, -0.237433
0.048450, -0.037518, -0.134947, -0.039951, -0.204691, -0.037244, -0.237944, -0.030906, -0.236633
0.048500, -0.036249, -0.134125, -0.039993, -0.203745, -0.037915, -0.237012, -0.031559, -0.235822
0.048550, -0.034967, -0.133328, -0.040017, -0.202800, -0.038568, -0.236068, -0.032197, -0.234999
0.048600, -0.033670, -0.132556, -0.040023, -0.201855, -0.039202, -0.235113, -0.032818, -0.234165
0.048650, -0.032361, -0.131809, -0.040011, -0.200910, -0.039817, -0.234147, -0.033423, -0.233321
0.048700, -0.031039, -0.131087, -0.039982, -0.199968, -0.040414, -0.233171, -0.034011, -0.232466
0.048750, -0.029704, -0.130392, -0.039935, -0.199026, -0.040992, -0.232184, -0.034583, -0.231600
0.048800, -0.028359, -0.129722, -0.039870, -0.198087, -0.041550, -0.231188, -0.035137, -0.230725
0.048850, -0.027002, -0.129078, -0.039787, -0.197150, -0.042089, -0.230182, -0.035675, -0.229841
0.048900, -0.025634, -0.128461, -0.039687, -0.196216, -0.042609, -0.229167, -0.036195, -0.228947
0.048950, -0.024257, -0.127870, -0.039570, -0.195284, -0.043108, -0.228144, -0.036698, -0.228045
0.049000, -0.022869, -0.127305, -0.039435, -0.194356, -0.043588, -0.227112, -0.037183, -0.227134
0.049050, -0.021473, -0.126767, -0.039283, -0.193431, -0.044048, -0.226073, -0.037651, -0.226215
0.049100, -0.020068, -0.126257, -0.039113, -0.192510, -0.044488, -0.225026, -0.038100, -0.225289
0.049150, -0.018655, -0.125773, -0.038927, -0.191594, -0.044908, -0.223972, -0.038532, -0.224354
0.049200, -0.017235, -0.125316, -0.038723, -0.190682, -0.045307, -0.222911, -0.038946, -0.223413
0.049250, -0.015808, -0.124887, -0.038503, -0.189775, -0.045686, -0.221843, -0.039341, -0.222465
0.049300, -0.014374, -0.124485, -0.038265, -0.188873, -0.046045, -0.220770, -0.039718, -0.221511
0.049350, -0.012934, -0.124111, -0.038011, -0.187976, -0.046382, -0.219692, -0.040077, -0.220550
0.049400, -0.011489, -0.123764, -0.037740, -0.187085, -0.046699, -0.218608, -0.040418, -0.219584
0.049450, -0.010038, -0.123444, -0.037453, -0.186201, -0.046996, -0.217519, -0.040739, -0.218613
0.049500, -0.008584, -0.123152, -0.037150, -0.185323, -0.047271, -0.216426, -0.041043, -0.217637
0.049550, -0.007125, -0.122888, -0.036830, -0.184451, -0.047526, -0.215329, -0.041327, -0.216656
0.049600, -0.005663, -0.122652, -0.036494, -0.183587, -0.047760, -0.214229, -0.041592, -0.215670
0.049650, -0.004199, -0.122444, -0.036142, -0.182729, -0.047972, -0.213125, -0.041839, -0.214681
0.049700, -0.002732, -0.122263, -0.035775, -0.181880, -0.048164, -0.212019, -0.042067, -0.213688
0.049750, -0.001263, -0.122110, -0.035392, -0.181038, -0.048335, -0.210910, -0.042276, -0.212693
0.049800, 0.000207, -0.121985, -0.034993, -0.180204, -0.048484, -0.209799, -0.042466, -0.211694
0.049850, 0.001677, -0.121888, -0.034580, -0.179379, -0.048613, -0.208687, -0.042637, -0.210693
0.049900, 0.003148, -0.121819, -0.034151, -0.178563, -0.048720, -0.207573, -0.042789, -0.209689
0.049950, 0.004619, -0.121777, -0.033707, -0.177755, -0.048806, -0.206459, -0.042921, -0.208684
0.050000, 0.006088, -0.121763, -0.033249, -0.176957, -0.048872, -0.205344, -0.043035, -0.207678
0.050050, 0.007556, -0.121777, -0.032776, -0.176168, -0.048916, -0.204230, -0.043130, -0.206671
0.050100, 0.009023, -0.121819, -0.032289, -0.175389, -0.048939, -0.203115, -0.043205, -0.205663
0.050150, 0.010487, -0.121888, -0.031787, -0.174621, -0.048941, -0.202002, -0.043262, -0.204654
0.050200, 0.011948, -0.121984, -0.031272, -0.173862, -0.048922, -0.200890, -0.043299, -0.203646
0.050250, 0.013405, -0.122108, -0.030743, -0.173114, -0.048882, -0.199779, -0.043318, -0.202638
0.050300, 0.014859, -0.122259, -0.030200, -0.172377, -0.048822, -0.198670, -0.043317, -0.201631
0.050350, 0.016308, -0.122438, -0.029645, -0.171651, -0.048740, -0.197564, -0.043297, -0.200625
0.050400, 0.017752, -0.122643, -0.029076, -0.170936, -0.048638, -0.196461, -0.043259, -0.199621
0.050450, 0.019190, -0.122876, -0.028494, -0.170232, -0.048515, -0.195360, -0.043202, -0.198618
0.050500, 0.020623, -0.123135, -0.027900, -0.169541, -0.048372, -0.194264, -0.043126, -0.197618
0.050550, 0.022049, -0.123421, -0.027294, -0.168861, -0.048208, -0.193171, -0.043031, -0.196620
0.050600, 0.023468, -0.123734, -0.026675, -0.168194, -0.048023, -0.192082, -0.042917, -0.195625
0.050650, 0.024880, -0.124073, -0.026044, -0.167538, -0.047819, -0.190998, -0.042785, -0.194634
0.050700, 0.026283, -0.124438, -0.025402, -0.166896, -0.047594, -0.189920, -0.042634, -0.193646
0.050750, 0.027679, -0.124829, -0.024748, -0.166266, -0.047349, -0.188846, -0.042465, -0.192661
0.050800, 0.029065, -0.125246, -0.024084, -0.165650, -0.047084, -0.187779, -0.042277, -0.191682
0.050850, 0.030442, -0.125688, -0.023408, -0.165046, -0.046800, -0.186718, -0.042072, -0.190706
0.050900, 0.031809, -0.126156, -0.022722, -0.164456, -0.046495, -0.185663, -0.041848, -0.189736
0.050950, 0.033166, -0.126650, -0.022025, -0.163880, -0.046172, -0.184615, -0.041606, -0.188771
0.051000, 0.034511, -0.127168, -0.021319, -0.163317, -0.045828, -0.183574, -0.041346, -0.187812
0.051050, 0.035846, -0.127711, -0.020602, -0.162768, -0.045466, -0.182541, -0.041069, -0.186859
0.051100, 0.037169, -0.128278, -0.019877, -0.162233, -0.045085, -0.181516, -0.040773, -0.185912
0.051150, 0.038480, -0.128870, -0.019141, -0.161713, -0.044684, -0.180500, -0.040461, -0.184971
0.051200, 0.039778, -0.129486, -0.018397, -0.161207, -0.044265, -0.179492, -0.040131, -0.184038
0.051250, 0.041063, -0.130126, -0.017644, -0.160716, -0.043828, -0.178493, -0.039783, -0.183112
0.051300, 0.042334, -0.130789, -0.016883, -0.160239, -0.043372, -0.177503, -0.039419, -0.182193
0.051350, 0.043592, -0.131475, -0.016114, -0.159777, -0.042898, -0.176523, -0.039038, -0.181282
0.051400, 0.044835, -0.132184, -0.015336, -0.159330, -0.042406, -0.175553, -0.038640, -0.180380
0.051450, 0.046064, -0.132916, -0.014552, -0.158899, -0.041896, -0.174594, -0.038225, -0.179486
0.051500, 0.047278, -0.133670, -0.013760, -0.158482, -0.041369, -0.173645, -0.037794, -0.178600
0.051550, 0.048475, -0.134446, -0.012961, -0.158081, -0.040825, -0.172707, -0.037347, -0.177724
0.051600, 0.049657, -0.135244, -0.012155, -0.157696, -0.040264, -0.171780, -0.036884, -0.176857
0.051650, 0.050823, -0.136063, -0.011343, -0.157326, -0.039685, -0.170865, -0.036405, -0.176000
0.051700, 0.051972, -0.136904, -0.010525, -0.156972, -0.039091, -0.169962, -0.035911, -0.175153
0.051750, 0.053104, -0.137764, -0.009701, -0.156633, -0.038479, -0.169071, -0.035401, -0.174317
0.051800, 0.054218, -0.138646, -0.008872, -0.156311, -0.037852, -0.168193, -0.034876, -0.173490
0.051850, 0.055314, -0.139547, -0.008037, -0.156004, -0.037209, -0.167327, -0.034336, -0.172675
0.051900, 0.056392, -0.140468, -0.007198, -0.155714, -0.036550, -0.166475, -0.033781, -0.171870
0.051950, 0.057452, -0.141408, -0.006354, -0.155439, -0.035876, -0.165636, -0.033212, -0.171077
0.052000, 0.058493, -0.142367, -0.005506, -0.155181, -0.035187, -0.164810, -0.032628, -0.170296
0.052050, 0.059514, -0.143345, -0.004654, -0.154939, -0.034483, -0.163999, -0.032031, -0.169526
0.052100, 0.060516, -0.144340, -0.003799, -0.154714, -0.033765, -0.163201, -0.031419, -0.168769
0.052150, 0.061499, -0.145354, -0.002940, -0.154504, -0.033033, -0.162418, -0.030794, -0.168024
0.052200, 0.062461, -0.146385, -0.002078, -0.154312, -0.032286, -0.161650, -0.030156, -0.167291
0.052250, 0.063402, -0.147432, -0.001214, -0.154135, -0.031526, -0.160896, -0.029504, -0.166572
0.052300, 0.064323, -0.148497, -0.000347, -0.153975, -0.030753, -0.160158, -0.028840, -0.165865
0.052350, 0.065222, -0.149577, 0.000522, -0.153832, -0.029966, -0.159435, -0.028163, -0.165172
0.052400, 0.066101, -0.150674, 0.001392, -0.153705, -0.029167, -0.158728, -0.027474, -0.164492
0.052450, 0.066957, -0.151785, 0.002264, -0.153595, -0.028355, -0.158037, -0.026773, -0.163826
0.052500, 0.067792, -0.152912, 0.003137, -0.153501, -0.027532, -0.157361, -0.026060, -0.163174
0.052550, 0.068604, -0.154052, 0.004011, -0.153424, -0.026696, -0.156702, -0.025336, -0.162536
0.052600, 0.069395, -0.155207, 0.004886, -0.153363, -0.025849, -0.156059, -0.024600, -0.161913
0.052650, 0.070162, -0.156376, 0.005760, -0.153319, -0.024991, -0.155433, -0.023854, -0.161304
0.052700, 0.070907, -0.157557, 0.006634, -0.153291, -0.024122, -0.154824, -0.023096, -0.160710
0.052750, 0.071629, -0.158752, 0.007508, -0.153280, -0.023243, -0.154232, -0.022329, -0.160130
0.052800, 0.072327, -0.159958, 0.008381, -0.153285, -0.022353, -0.153657, -0.021551, -0.159566
0.052850, 0.073002, -0.161177, 0.009254, -0.153307, -0.021454, -0.153100, -0.020764, -0.159017
0.052900, 0.073653, -0.162407, 0.010124, -0.153345, -0.020545, -0.152560, -0.019967, -0.158483
0.052950, 0.074280, -0.163647, 0.010993, -0.153400, -0.019627, -0.152038, -0.019161, -0.157966
0.053000, 0.074883, -0.164898, 0.011860, -0.153470, -0.018700, -0.151534, -0.018347, -0.157463
0.053050, 0.075462, -0.166159, 0.012725, -0.153557, -0.017764, -0.151047, -0.017523, -0.156977
0.053100, 0.076017, -0.167430, 0.013587, -0.153661, -0.016821, -0.150579, -0.016692, -0.156507
0.053150, 0.076547, -0.168709, 0.014446, -0.153780, -0.015870, -0.150130, -0.015852, -0.156053
0.053200, 0.077052, -0.169997, 0.015302, -0.153915, -0.014911, -0.149698, -0.015005, -0.155615
0.053250, 0.077532, -0.171293, 0.016155, -0.154067, -0.013945, -0.149285, -0.014151, -0.155194
0.053300, 0.077988, -0.172597, 0.017003, -0.154234, -0.012973, -0.148891, -0.013289, -0.154789
0.053350, 0.078418, -0.173908, 0.017848, -0.154417, -0.011994, -0.148516, -0.012421, -0.154401
0.053400, 0.078824, -0.175226, 0.018688, -0.154616, -0.011010, -0.148159, -0.011547, -0.154030
0.053450, 0.079204, -0.176549, 0.019523, -0.154830, -0.010019, -0.147821, -0.010667, -0.153676
0.053500, 0.079559, -0.177878, 0.020354, -0.155060, -0.009024, -0.147503, -0.009781, -0.153338
0.053550, 0.079888, -0.179213, 0.021179, -0.155305, -0.008023, -0.147203, -0.008889, -0.153018
0.053600, 0.080192, -0.180552, 0.021999, -0.155565, -0.007018, -0.146923, -0.007993, -0.152715
0.053650, 0.080470, -0.181896, 0.022813, -0.155841, -0.006009, -0.146662, -0.007092, -0.152429
0.053700, 0.080722, -0.183243, 0.023620, -0.156132, -0.004996, -0.146420, -0.006186, -0.152160
0.053750, 0.080949, -0.184593, 0.024422, -0.156437, -0.003980, -0.146197, -0.005277, -0.151909
0.053800, 0.081151, -0.185946, 0.025217, -0.156757, -0.002961, -0.145994, -0.004363, -0.151675
0.053850, 0.081326, -0.187302, 0.026004, -0.157092, -0.001939, -0.145810, -0.003447, -0.151458
0.053900, 0.081476, -0.188659, 0.026785, -0.157442, -0.000914, -0.145646, -0.002527, -0.151259
0.053950, 0.081600, -0.190018, 0.027558, -0.157805, 0.000112, -0.145502, -0.001605, -0.151078
0.054000, 0.081699, -0.191377, 0.028324, -0.158183, 0.001140, -0.145376, -0.000680, -0.150914
0.054050, 0.081771, -0.192737, 0.029081, -0.158575, 0.002169, -0.145270, 0.000247, -0.150768
0.054100, 0.081818, -0.194096, 0.029831, -0.158980, 0.003199, -0.145184, 0.001176, -0.150639
0.054150, 0.081840, -0.195455, 0.030571, -0.159400, 0.004229, -0.145117, 0.002106, -0.150528
0.054200, 0.081835, -0.196813, 0.031303, -0.159832, 0.005260, -0.145070, 0.003037, -0.150435
0.054250, 0.081806, -0.198169, 0.032027, -0.160278, 0.006290, -0.145042, 0.003968, -0.150359
0.054300, 0.081750, -0.199523, 0.032740, -0.160737, 0.007320, -0.145034, 0.004900, -0.150301
0.054350, 0.081669, -0.200875, 0.033445, -0.161210, 0.008348, -0.145045, 0.005833, -0.150261
0.054400, 0.081563, -0.202223, 0.034140, -0.161694, 0.009376, -0.145075, 0.006764, -0.150238
0.054450, 0.081432, -0.203568, 0.034825, -0.162192, 0.010401, -0.145125, 0.007696, -0.150232
0.054500, 0.081275, -0.204909, 0.035499, -0.162701, 0.011425, -0.145194, 0.008626, -0.150245
0.054550, 0.081094, -0.206246, 0.036164, -0.163223, 0.012446, -0.145282, 0.009555, -0.150274
0.054600, 0.080887, -0.207578, 0.036818, -0.163757, 0.013464, -0.145389, 0.010482, -0.150322
0.054650, 0.080656, -0.208904, 0.037461, -0.164303, 0.014479, -0.145515, 0.011408, -0.150386
0.054700, 0.080399, -0.210224, 0.038093, -0.164860, 0.015491, -0.145661, 0.012331, -0.150468
0.054750, 0.080119, -0.211538, 0.038713, -0.165428, 0.016498, -0.145825, 0.013252, -0.150567
0.054800, 0.079813, -0.212846, 0.039323, -0.166007, 0.017502, -0.146008, 0.014170, -0.150684
0.054850, 0.079484, -0.214146, 0.039921, -0.166597, 0.018501, -0.146209, 0.015084, -0.150818
0.054900, 0.079130, -0.215439, 0.040507, -0.167198, 0.019495, -0.146429, 0.015995, -0.150968
0.054950, 0.078753, -0.216723, 0.041081, -0.167809, 0.020483, -0.146668, 0.016902, -0.151136
0.055000, 0.078352, -0.217999, 0.041643, -0.168430, 0.021466, -0.146925, 0.017805, -0.151321
0.055050, 0.077927, -0.219266, 0.042193, -0.169061, 0.022444, -0.147200, 0.018704, -0.151522
0.055100, 0.077478, -0.220523, 0.042730, -0.169702, 0.023415, -0.147494, 0.019598, -0.151740
0.055150, 0.077007, -0.221771, 0.043254, -0.170352, 0.024379, -0.147805, 0.020486, -0.151975
0.055200, 0.076513, -0.223008, 0.043766, -0.171012, 0.025336, -0.148134, 0.021369, -0.152226
0.055250, 0.075995, -0.224235, 0.044264, -0.171680, 0.026286, -0.148481, 0.022247, -0.152493
0.055300, 0.075456, -0.225450, 0.044750, -0.172357, 0.027229, -0.148845, 0.023118, -0.152777
0.055350, 0.074894, -0.226654, 0.045222, -0.173042, 0.028163, -0.149227, 0.023984, -0.153077
0.055400, 0.074310, -0.227846, 0.045681, -0.173735, 0.029090, -0.149626, 0.024842, -0.153393
0.055450, 0.073704, -0.229026, 0.046126, -0.174436, 0.030007, -0.150041, 0.025694, -0.153724
0.055500, 0.073077, -0.230193, 0.046558, -0.175145, 0.030916, -0.150474, 0.026538, -0.154071
0.055550, 0.072428, -0.231347, 0.046975, -0.175861, 0.031816, -0.150923, 0.027375, -0.154434
0.055600, 0.071759, -0.232487, 0.047379, -0.176585, 0.032706, -0.151389, 0.028204, -0.154812
0.055650, 0.071068, -0.233614, 0.047769, -0.177315, 0.033587, -0.151871, 0.029025, -0.155206
0.055700, 0.070358, -0.234726, 0.048144, -0.178051, 0.034457, -0.152369, 0.029838, -0.155614
0.055750, 0.069627, -0.235824, 0.048505, -0.178794, 0.035318, -0.152882, 0.030642, -0.156037
0.055800, 0.068876, -0.236906, 0.048852, -0.179543, 0.036167, -0.153412, 0.031438, -0.156475
0.055850, 0.068106, -0.237973, 0.049185, -0.180297, 0.037006, -0.153957, 0.032224, -0.156927
0.055900, 0.067316, -0.239025, 0.049502, -0.181057, 0.037833, -0.154517, 0.033001, -0.157394
0.055950, 0.066508, -0.240061, 0.049805, -0.181822, 0.038649, -0.155092, 0.033768, -0.157875
0.056000, 0.065681, -0.241080, 0.050094, -0.182592, 0.039453, -0.155681, 0.034525, -0.158369
0.056050, 0.064835, -0.242082, 0.050367, -0.183366, 0.040245, -0.156285, 0.035272, -0.158878
0.056100, 0.063972, -0.243068, 0.050626, -0.184145, 0.041025, -0.156904, 0.036009, -0.159399
0.056150, 0.063091, -0.244036, 0.050869, -0.184927, 0.041792, -0.157536, 0.036735, -0.159934
0.056200, 0.062193, -0.244986, 0.051098, -0.185714, 0.042547, -0.158182, 0.037450, -0.160483
0.056250, 0.061278, -0.245918, 0.051312, -0.186504, 0.043289, -0.158842, 0.038154, -0.161044
0.056300, 0.060347, -0.246832, 0.051510, -0.187297, 0.044017, -0.159515, 0.038846, -0.161617
0.056350, 0.059399, -0.247728, 0.051693, -0.188092, 0.044732, -0.160201, 0.039527, -0.162203
0.056400, 0.058435, -0.248605, 0.051862, -0.188891, 0.045433, -0.160899, 0.040197, -0.162802
0.056450, 0.057457, -0.249462, 0.052015, -0.189691, 0.046120, -0.161610, 0.040854, -0.163412
0.056500, 0.056463, -0.250300, 0.052152, -0.190494, 0.046793, -0.162333, 0.041499, -0.164034
0.056550, 0.055454, -0.251119, 0.052275, -0.191298, 0.047452, -0.163068, 0.042132, -0.164667
0.056600, 0.054431, -0.251917, 0.052382, -0.192104, 0.048096, -0.163814, 0.042751, -0.165312
0.056650, 0.053394, -0.252696, 0.052474, -0.192911, 0.048725, -0.164572, 0.043359, -0.165967
0.056700, 0.052344, -0.253454, 0.052550, -0.193718, 0.049340, -0.165341, 0.043953, -0.166633
0.056750, 0.051281, -0.254191, 0.052611, -0.194527, 0.049939, -0.166121, 0.044534, -0.167310
0.056800, 0.050204, -0.254908, 0.052657, -0.195335, 0.050523, -0.166910, 0.045101, -0.167997
0.056850, 0.049116, -0.255604, 0.052688, -0.196143, 0.051091, -0.167710, 0.045655, -0.168693
0.056900, 0.048016, -0.256278, 0.052703, -0.196952, 0.051644, -0.168520, 0.046195, -0.169400
0.056950, 0.046904, -0.256931, 0.052703, -0.197759, 0.052180, -0.169340, 0.046721, -0.170116
0.057000, 0.045781, -0.257562, 0.052688, -0.198566, 0.052701, -0.170168, 0.047234, -0.170840
0.057050, 0.044648, -0.258171, 0.052658, -0.199371, 0.053206, -0.171006, 0.047732, -0.171574
0.057100, 0.043504, -0.258758, 0.052613, -0.200175, 0.053694, -0.171852, 0.048215, -0.172316
0.057150, 0.042351, -0.259323, 0.052552, -0.200977, 0.054166, -0.172706, 0.048684, -0.173067
0.057200, 0.041188, -0.259866, 0.052477, -0.201777, 0.054621, -0.173568, 0.049139, -0.173825
0.057250, 0.040017, -0.260386, 0.052387, -0.202575, 0.055059, -0.174438, 0.049578, -0.174592
0.057300, 0.038836, -0.260884, 0.052281, -0.203370, 0.055481, -0.175315, 0.050003, -0.175365
0.057350, 0.037648, -0.261358, 0.052161, -0.204162, 0.055885, -0.176199, 0.050413, -0.176146
0.057400, 0.036452, -0.261810, 0.052026, -0.204952, 0.056272, -0.177089, 0.050807, -0.176934
0.057450, 0.035249, -0.262239, 0.051876, -0.205737, 0.056643, -0.177986, 0.051187, -0.177728
0.057500, 0.034040, -0.262645, 0.051712, -0.206519, 0.056996, -0.178889, 0.051551, -0.178528
0.057550, 0.032824, -0.263027, 0.051533, -0.207297, 0.057331, -0.179798, 0.051899, -0.179335
0.057600, 0.031602, -0.263386, 0.051340, -0.208071, 0.057649, -0.180711, 0.052232, -0.180147
0.057650, 0.030375, -0.263722, 0.051132, -0.208841, 0.057950, -0.181630, 0.052549, -0.180964
0.057700, 0.029143, -0.264034, 0.050910, -0.209605, 0.058232, -0.182553, 0.052850, -0.181786
0.057750, 0.027906, -0.264323, 0.050674, -0.210365, 0.058497, -0.183481, 0.053136, -0.182614
0.057800, 0.026665, -0.264588, 0.050424, -0.211119, 0.058745, -0.184413, 0.053406, -0.183445
0.057850, 0.025421, -0.264830, 0.050160, -0.211868, 0.058974, -0.185348, 0.053659, -0.184281
0.057900, 0.024173, -0.265047, 0.049882, -0.212610, 0.059186, -0.186287, 0.053897, -0.185121
0.057950, 0.022923, -0.265241, 0.049590, -0.213347, 0.059380, -0.187228, 0.054119, -0.185964
0.058000, 0.021671, -0.265411, 0.049285, -0.214078, 0.059556, -0.188172, 0.054324, -0.186810
0.058050, 0.020417, -0.265558, 0.048967, -0.214802, 0.059713, -0.189118, 0.054513, -0.187660
0.058100, 0.019161, -0.265681, 0.048635, -0.215519, 0.059853, -0.190067, 0.054687, -0.188512
