time,vga,vgb,vgc,vca,vcb,vcc,ia,ib,ic,p,q,v,i
0.551700, -0.610850, 0.901764, -0.290915, -0.611217, 0.902105, -0.290888, -0.000193, -0.000494, 0.000687, -0.000352, -0.000549, 0.920488, 0.000709
0.551750, -0.626998, 0.904226, -0.277227, -0.627363, 0.904568, -0.277205, -0.000204, -0.000483, 0.000687, -0.000333, -0.000563, 0.926501, 0.000706
0.551800, -0.642992, 0.906464, -0.263471, -0.643353, 0.906808, -0.263454, -0.000215, -0.000472, 0.000687, -0.000313, -0.000576, 0.932571, 0.000703
0.551850, -0.658827, 0.908478, -0.249651, -0.659185, 0.908824, -0.249638, -0.000226, -0.000461, 0.000687, -0.000294, -0.000588, 0.938691, 0.000700
0.551900, -0.674500, 0.910268, -0.235768, -0.674854, 0.910615, -0.235761, -0.000237, -0.000449, 0.000687, -0.000274, -0.000599, 0.944855, 0.000698
0.551950, -0.690006, 0.911834, -0.221828, -0.690357, 0.912182, -0.221825, -0.000248, -0.000438, 0.000686, -0.000254, -0.000610, 0.951055, 0.000695
0.552000, -0.705342, 0.913175, -0.207832, -0.705690, 0.913524, -0.207834, -0.000259, -0.000427, 0.000686, -0.000233, -0.000621, 0.957284, 0.000693
0.552050, -0.720504, 0.914290, -0.193786, -0.720848, 0.914640, -0.193792, -0.000269, -0.000416, 0.000685, -0.000212, -0.000630, 0.963537, 0.000690
0.552100, -0.735488, 0.915180, -0.179691, -0.735829, 0.915530, -0.179702, -0.000280, -0.000404, 0.000684, -0.000191, -0.000639, 0.969806, 0.000688
0.552150, -0.750291, 0.915844, -0.165552, -0.750628, 0.916195, -0.165567, -0.000290, -0.000393, 0.000683, -0.000170, -0.000647, 0.976085, 0.000686
0.552200, -0.764909, 0.916282, -0.151373, -0.765241, 0.916633, -0.151392, -0.000300, -0.000382, 0.000682, -0.000149, -0.000655, 0.982368, 0.000684
0.552250, -0.779338, 0.916494, -0.137156, -0.779667, 0.916846, -0.137179, -0.000311, -0.000370, 0.000681, -0.000127, -0.000662, 0.988649, 0.000682
0.552300, -0.793574, 0.916479, -0.122905, -0.793899, 0.916832, -0.122932, -0.000321, -0.000359, 0.000679, -0.000105, -0.000668, 0.994920, 0.000680
0.552350, -0.807615, 0.916239, -0.108624, -0.807936, 0.916592, -0.108655, -0.000330, -0.000348, 0.000678, -0.000084, -0.000674, 1.001178, 0.000678
0.552400, -0.821457, 0.915773, -0.094316, -0.821774, 0.916125, -0.094351, -0.000340, -0.000336, 0.000676, -0.000062, -0.000679, 1.007414, 0.000676
0.552450, -0.835095, 0.915080, -0.079985, -0.835409, 0.915433, -0.080024, -0.000350, -0.000325, 0.000675, -0.000040, -0.000683, 1.013625, 0.000675
0.552500, -0.848528, 0.914162, -0.065634, -0.848838, 0.914514, -0.065677, -0.000359, -0.000314, 0.000673, -0.000017, -0.000686, 1.019804, 0.000673
0.552550, -0.861752, 0.913018, -0.051267, -0.862057, 0.913370, -0.051313, -0.000368, -0.000302, 0.000671, 0.000005, -0.000689, 1.025946, 0.000672
0.552600, -0.874762, 0.911649, -0.036887, -0.875064, 0.912001, -0.036937, -0.000378, -0.000291, 0.000669, 0.000027, -0.000692, 1.032045, 0.000671
0.552650, -0.887557, 0.910055, -0.022498, -0.887855, 0.910407, -0.022552, -0.000387, -0.000280, 0.000667, 0.000049, -0.000693, 1.038096, 0.000670
0.552700, -0.900133, 0.908237, -0.008104, -0.900427, 0.908588, -0.008161, -0.000396, -0.000269, 0.000664, 0.000071, -0.000694, 1.044094, 0.000668
0.552750, -0.912487, 0.906194, 0.006293, -0.912777, 0.906544, 0.006232, -0.000404, -0.000258, 0.000662, 0.000093, -0.000695, 1.050035, 0.000667
0.552800, -0.924616, 0.903928, 0.020688, -0.924901, 0.904278, 0.020624, -0.000413, -0.000246, 0.000660, 0.000115, -0.000694, 1.055913, 0.000666
0.552850, -0.936516, 0.901439, 0.035077, -0.936798, 0.901788, 0.035010, -0.000422, -0.000235, 0.000657, 0.000137, -0.000693, 1.061724, 0.000666
0.552900, -0.948186, 0.898727, 0.049459, -0.948463, 0.899075, 0.049388, -0.000430, -0.000224, 0.000654, 0.000159, -0.000692, 1.067462, 0.000665
0.552950, -0.959622, 0.895794, 0.063827, -0.959894, 0.896141, 0.063754, -0.000438, -0.000213, 0.000651, 0.000181, -0.000690, 1.073125, 0.000664
0.553000, -0.970820, 0.892640, 0.078181, -0.971089, 0.892985, 0.078104, -0.000446, -0.000202, 0.000649, 0.000202, -0.000687, 1.078706, 0.000664
0.553050, -0.981780, 0.889265, 0.092515, -0.982044, 0.889610, 0.092434, -0.000454, -0.000191, 0.000646, 0.000224, -0.000683, 1.084203, 0.000663
0.553100, -0.992497, 0.885671, 0.106826, -0.992757, 0.886014, 0.106742, -0.000462, -0.000181, 0.000643, 0.000245, -0.000679, 1.089610, 0.000663
0.553150, -1.002969, 0.881859, 0.121110, -1.003225, 0.882201, 0.121024, -0.000470, -0.000170, 0.000639, 0.000266, -0.000675, 1.094924, 0.000662
0.553200, -1.013194, 0.877828, 0.135365, -1.013445, 0.878169, 0.135276, -0.000477, -0.000159, 0.000636, 0.000287, -0.000670, 1.100142, 0.000662
0.553250, -1.023168, 0.873582, 0.149586, -1.023416, 0.873921, 0.149495, -0.000485, -0.000148, 0.000633, 0.000307, -0.000664, 1.105258, 0.000662
0.553300, -1.032890, 0.869119, 0.163771, -1.033134, 0.869458, 0.163676, -0.000492, -0.000137, 0.000629, 0.000328, -0.000658, 1.110271, 0.000662
0.553350, -1.042358, 0.864443, 0.177915, -1.042597, 0.864779, 0.177817, -0.000499, -0.000127, 0.000626, 0.000348, -0.000651, 1.115176, 0.000662
0.553400, -1.051568, 0.859553, 0.192015, -1.051803, 0.859888, 0.191915, -0.000506, -0.000116, 0.000622, 0.000368, -0.000643, 1.119969, 0.000662
0.553450, -1.060519, 0.854451, 0.206068, -1.060749, 0.854784, 0.205965, -0.000513, -0.000106, 0.000619, 0.000387, -0.000636, 1.124648, 0.000662
0.553500, -1.069208, 0.849138, 0.220070, -1.069434, 0.849470, 0.219964, -0.000520, -0.000095, 0.000615, 0.000407, -0.000627, 1.129210, 0.000662
0.553550, -1.077633, 0.843615, 0.234018, -1.077855, 0.843946, 0.233909, -0.000526, -0.000085, 0.000611, 0.000426, -0.000618, 1.133650, 0.000662
0.553600, -1.085792, 0.837885, 0.247908, -1.086010, 0.838213, 0.247797, -0.000533, -0.000075, 0.000607, 0.000444, -0.000609, 1.137967, 0.000662
0.553650, -1.093684, 0.831947, 0.261736, -1.093897, 0.832274, 0.261623, -0.000539, -0.000064, 0.000603, 0.000463, -0.000599, 1.142158, 0.000663
0.553700, -1.101306, 0.825805, 0.275501, -1.101514, 0.826130, 0.275384, -0.000545, -0.000054, 0.000599, 0.000481, -0.000589, 1.146219, 0.000663
0.553750, -1.108655, 0.819459, 0.289197, -1.108860, 0.819782, 0.289078, -0.000551, -0.000044, 0.000595, 0.000498, -0.000578, 1.150149, 0.000663
0.553800, -1.115732, 0.812910, 0.302822, -1.115932, 0.813232, 0.302700, -0.000557, -0.000034, 0.000591, 0.000515, -0.000566, 1.153944, 0.000664
0.553850, -1.122533, 0.806161, 0.316372, -1.122729, 0.806481, 0.316248, -0.000563, -0.000024, 0.000587, 0.000532, -0.000555, 1.157603, 0.000664
0.553900, -1.129057, 0.799213, 0.329844, -1.129248, 0.799531, 0.329718, -0.000568, -0.000014, 0.000582, 0.000548, -0.000543, 1.161122, 0.000664
0.553950, -1.135302, 0.792068, 0.343235, -1.135489, 0.792384, 0.343106, -0.000574, -0.000004, 0.000578, 0.000564, -0.000530, 1.164501, 0.000665
0.554000, -1.141268, 0.784727, 0.356541, -1.141450, 0.785041, 0.356409, -0.000579, 0.000006, 0.000573, 0.000580, -0.000517, 1.167736, 0.000665
0.554050, -1.146952, 0.777193, 0.369759, -1.147130, 0.777505, 0.369625, -0.000584, 0.000016, 0.000569, 0.000595, -0.000504, 1.170825, 0.000666
0.554100, -1.152352, 0.769467, 0.382886, -1.152526, 0.769777, 0.382749, -0.000589, 0.000025, 0.000564, 0.000610, -0.000490, 1.173768, 0.000666
0.554150, -1.157469, 0.761551, 0.395918, -1.157638, 0.761859, 0.395779, -0.000594, 0.000035, 0.000559, 0.000624, -0.000476, 1.176561, 0.000667
0.554200, -1.162300, 0.753447, 0.408852, -1.162465, 0.753753, 0.408712, -0.000599, 0.000044, 0.000555, 0.000638, -0.000461, 1.179204, 0.000667
0.554250, -1.166844, 0.745158, 0.421686, -1.167005, 0.745462, 0.421543, -0.000604, 0.000054, 0.000550, 0.000651, -0.000447, 1.181695, 0.000668
0.554300, -1.171100, 0.736684, 0.434416, -1.171257, 0.736986, 0.434270, -0.000608, 0.000063, 0.000545, 0.000664, -0.000432, 1.184032, 0.000669
0.554350, -1.175067, 0.728029, 0.447039, -1.175219, 0.728329, 0.446890, -0.000612, 0.000073, 0.000540, 0.000676, -0.000416, 1.186213, 0.000669
0.554400, -1.178745, 0.719194, 0.459551, -1.178892, 0.719492, 0.459400, -0.000617, 0.000082, 0.000535, 0.000688, -0.000401, 1.188238, 0.000670
0.554450, -1.182131, 0.710182, 0.471950, -1.182274, 0.710478, 0.471797, -0.000621, 0.000091, 0.000530, 0.000699, -0.000385, 1.190106, 0.000670
0.554500, -1.185226, 0.700994, 0.484232, -1.185365, 0.701288, 0.484077, -0.000625, 0.000100, 0.000524, 0.000710, -0.000368, 1.191815, 0.000671
0.554550, -1.188028, 0.691633, 0.496395, -1.188163, 0.691925, 0.496238, -0.000628, 0.000109, 0.000519, 0.000720, -0.000352, 1.193364, 0.000671
0.554600, -1.190538, 0.682102, 0.508435, -1.190668, 0.682392, 0.508276, -0.000632, 0.000118, 0.000514, 0.000730, -0.000335, 1.194752, 0.000672
0.554650, -1.192753, 0.672403, 0.520350, -1.192879, 0.672691, 0.520188, -0.000636, 0.000127, 0.000508, 0.000739, -0.000318, 1.195979, 0.000673
0.554700, -1.194674, 0.662537, 0.532137, -1.194796, 0.662823, 0.531973, -0.000639, 0.000136, 0.000503, 0.000747, -0.000301, 1.197044, 0.000673
0.554750, -1.196301, 0.652508, 0.543792, -1.196418, 0.652792, 0.543626, -0.000642, 0.000145, 0.000497, 0.000755, -0.000284, 1.197946, 0.000674
0.554800, -1.197632, 0.642319, 0.555313, -1.197745, 0.642600, 0.555144, -0.000645, 0.000153, 0.000492, 0.000763, -0.000266, 1.198685, 0.000674
0.554850, -1.198668, 0.631970, 0.566698, -1.198776, 0.632250, 0.566526, -0.000648, 0.000162, 0.000486, 0.000770, -0.000249, 1.199260, 0.000675
0.554900, -1.199408, 0.621466, 0.577942, -1.199512, 0.621744, 0.577768, -0.000651, 0.000171, 0.000480, 0.000776, -0.000231, 1.199671, 0.000675
0.554950, -1.199852, 0.610808, 0.589044, -1.199951, 0.611084, 0.588868, -0.000654, 0.000179, 0.000475, 0.000782, -0.000213, 1.199918, 0.000676
0.555000, -1.200000, 0.600000, 0.600000, -1.200095, 0.600273, 0.599822, -0.000656, 0.000187, 0.000469, 0.000787, -0.000195, 1.200000, 0.000676
0.555050, -1.199852, 0.589044, 0.610808, -1.199943, 0.589315, 0.610628, -0.000659, 0.000196, 0.000463, 0.000792, -0.000177, 1.199918, 0.000676
0.555100, -1.199408, 0.577942, 0.621466, -1.199494, 0.578211, 0.621283, -0.000661, 0.000204, 0.000457, 0.000796, -0.000158, 1.199671, 0.000677
0.555150, -1.198668, 0.566698, 0.631970, -1.198750, 0.566965, 0.631785, -0.000663, 0.000212, 0.000451, 0.000800, -0.000140, 1.199260, 0.000677
0.555200, -1.197632, 0.555313, 0.642319, -1.197710, 0.555579, 0.642131, -0.000665, 0.000220, 0.000444, 0.000803, -0.000122, 1.198685, 0.000677
0.555250, -1.196301, 0.543792, 0.652508, -1.196374, 0.544056, 0.652319, -0.000667, 0.000228, 0.000438, 0.000805, -0.000103, 1.197946, 0.000678
0.555300, -1.194674, 0.532137, 0.662537, -1.194743, 0.532398, 0.662345, -0.000668, 0.000236, 0.000432, 0.000807, -0.000085, 1.197044, 0.000678
0.555350, -1.192753, 0.520350, 0.672403, -1.192818, 0.520609, 0.672208, -0.000670, 0.000244, 0.000426, 0.000808, -0.000066, 1.195979, 0.000678
0.555400, -1.190538, 0.508435, 0.682102, -1.190598, 0.508692, 0.681905, -0.000671, 0.000252, 0.000419, 0.000809, -0.000047, 1.194752, 0.000678
0.555450, -1.188028, 0.496395, 0.691633, -1.188084, 0.496650, 0.691434, -0.000673, 0.000260, 0.000413, 0.000809, -0.000029, 1.193364, 0.000678
0.555500, -1.185226, 0.484232, 0.700994, -1.185277, 0.484485, 0.700792, -0.000674, 0.000268, 0.000406, 0.000809, -0.000010, 1.191815, 0.000679
0.555550, -1.182131, 0.471950, 0.710182, -1.182178, 0.472201, 0.709978, -0.000675, 0.000275, 0.000400, 0.000808, 0.000008, 1.190106, 0.000679
0.555600, -1.178745, 0.459551, 0.719194, -1.178787, 0.459800, 0.718988, -0.000676, 0.000283, 0.000393, 0.000806, 0.000026, 1.188238, 0.000679
0.555650, -1.175067, 0.447039, 0.728029, -1.175105, 0.447285, 0.727820, -0.000676, 0.000290, 0.000386, 0.000804, 0.000045, 1.186213, 0.000679
0.555700, -1.171100, 0.434416, 0.736684, -1.171134, 0.434661, 0.736473, -0.000677, 0.000298, 0.000379, 0.000801, 0.000063, 1.184032, 0.000679
0.555750, -1.166844, 0.421686, 0.745158, -1.166873, 0.421929, 0.744944, -0.000678, 0.000305, 0.000372, 0.000798, 0.000081, 1.181695, 0.000679
0.555800, -1.162300, 0.408852, 0.753447, -1.162325, 0.409093, 0.753232, -0.000678, 0.000313, 0.000365, 0.000794, 0.000099, 1.179204, 0.000679
0.555850, -1.157469, 0.395918, 0.761551, -1.157489, 0.396156, 0.761333, -0.000678, 0.000320, 0.000358, 0.000790, 0.000117, 1.176561, 0.000678
0.555900, -1.152352, 0.382886, 0.769467, -1.152368, 0.383122, 0.769246, -0.000678, 0.000327, 0.000351, 0.000785, 0.000135, 1.173768, 0.000678
0.555950, -1.146952, 0.369759, 0.777193, -1.146963, 0.369993, 0.776970, -0.000678, 0.000334, 0.000344, 0.000779, 0.000153, 1.170825, 0.000678
0.556000, -1.141268, 0.356541, 0.784727, -1.141275, 0.356773, 0.784502, -0.000678, 0.000341, 0.000337, 0.000773, 0.000170, 1.167736, 0.000678
0.556050, -1.135302, 0.343235, 0.792068, -1.135305, 0.343465, 0.791840, -0.000677, 0.000348, 0.000329, 0.000766, 0.000188, 1.164501, 0.000678
0.556100, -1.129057, 0.329844, 0.799213, -1.129055, 0.330072, 0.798983, -0.000677, 0.000355, 0.000322, 0.000759, 0.000205, 1.161122, 0.000677
0.556150, -1.122533, 0.316372, 0.806161, -1.122527, 0.316598, 0.805929, -0.000676, 0.000362, 0.000315, 0.000751, 0.000222, 1.157603, 0.000677
0.556200, -1.115732, 0.302822, 0.812910, -1.115721, 0.303046, 0.812676, -0.000676, 0.000368, 0.000307, 0.000743, 0.000238, 1.153944, 0.000676
0.556250, -1.108655, 0.289197, 0.819459, -1.108641, 0.289419, 0.819222, -0.000675, 0.000375, 0.000300, 0.000735, 0.000255, 1.150149, 0.000676
0.556300, -1.101306, 0.275501, 0.825805, -1.101286, 0.275720, 0.825566, -0.000674, 0.000382, 0.000292, 0.000725, 0.000271, 1.146219, 0.000676
0.556350, -1.093684, 0.261736, 0.831947, -1.093660, 0.261954, 0.831706, -0.000672, 0.000388, 0.000284, 0.000716, 0.000287, 1.142158, 0.000675
0.556400, -1.085792, 0.247908, 0.837885, -1.085764, 0.248123, 0.837641, -0.000671, 0.000395, 0.000276, 0.000705, 0.000303, 1.137967, 0.000675
0.556450, -1.077633, 0.234018, 0.843615, -1.077601, 0.234231, 0.843369, -0.000670, 0.000401, 0.000269, 0.000695, 0.000318, 1.133650, 0.000674
0.556500, -1.069208, 0.220070, 0.849138, -1.069171, 0.220281, 0.848890, -0.000668, 0.000407, 0.000261, 0.000683, 0.000333, 1.129210, 0.000673
0.556550, -1.060519, 0.206068, 0.854451, -1.060477, 0.206277, 0.854200, -0.000666, 0.000414, 0.000253, 0.000672, 0.000348, 1.124648, 0.000673
0.556600, -1.051568, 0.192015, 0.859553, -1.051522, 0.192222, 0.859300, -0.000664, 0.000420, 0.000245, 0.000660, 0.000362, 1.119969, 0.000672
0.556650, -1.042358, 0.177915, 0.864443, -1.042308, 0.178120, 0.864188, -0.000662, 0.000426, 0.000236, 0.000647, 0.000377, 1.115176, 0.000671
0.556700, -1.032890, 0.163771, 0.869119, -1.032836, 0.163973, 0.868863, -0.000660, 0.000432, 0.000228, 0.000634, 0.000390, 1.110271, 0.000671
0.556750, -1.023168, 0.149586, 0.873582, -1.023109, 0.149786, 0.873323, -0.000658, 0.000438, 0.000220, 0.000621, 0.000404, 1.105258, 0.000670
0.556800, -1.013194, 0.135365, 0.877828, -1.013130, 0.135563, 0.877567, -0.000656, 0.000444, 0.000212, 0.000607, 0.000417, 1.100142, 0.000669
0.556850, -1.002969, 0.121110, 0.881859, -1.002901, 0.121306, 0.881595, -0.000653, 0.000450, 0.000203, 0.000593, 0.000429, 1.094924, 0.000668
0.556900, -0.992497, 0.106826, 0.885671, -0.992424, 0.107018, 0.885406, -0.000650, 0.000455, 0.000195, 0.000578, 0.000442, 1.089610, 0.000667
0.556950, -0.981780, 0.092515, 0.889265, -0.981703, 0.092705, 0.888998, -0.000647, 0.000461, 0.000187, 0.000563, 0.000453, 1.084203, 0.000667
0.557000, -0.970820, 0.078181, 0.892640, -0.970739, 0.078369, 0.892371, -0.000645, 0.000467, 0.000178, 0.000547, 0.000465, 1.078706, 0.000666
0.557050, -0.959622, 0.063827, 0.895794, -0.959536, 0.064013, 0.895523, -0.000641, 0.000472, 0.000169, 0.000532, 0.000476, 1.073125, 0.000665
0.557100, -0.948186, 0.049459, 0.898727, -0.948096, 0.049642, 0.898454, -0.000638, 0.000477, 0.000161, 0.000515, 0.000486, 1.067462, 0.000664
0.557150, -0.936516, 0.035077, 0.901439, -0.936422, 0.035258, 0.901164, -0.000635, 0.000483, 0.000152, 0.000499, 0.000496, 1.061724, 0.000663
0.557200, -0.924616, 0.020688, 0.903928, -0.924517, 0.020866, 0.903651, -0.000631, 0.000488, 0.000143, 0.000482, 0.000506, 1.055913, 0.000662
0.557250, -0.912487, 0.006293, 0.906194, -0.912384, 0.006468, 0.905916, -0.000628, 0.000493, 0.000135, 0.000465, 0.000515, 1.050035, 0.000661
0.557300, -0.900133, -0.008104, 0.908237, -0.900026, -0.007931, 0.907957, -0.000624, 0.000498, 0.000126, 0.000448, 0.000524, 1.044094, 0.000660
0.557350, -0.887557, -0.022498, 0.910055, -0.887446, -0.022328, 0.909773, -0.000620, 0.000503, 0.000117, 0.000430, 0.000532, 1.038096, 0.000659
0.557400, -0.874762, -0.036887, 0.911649, -0.874646, -0.036719, 0.911366, -0.000616, 0.000508, 0.000108, 0.000412, 0.000540, 1.032045, 0.000658
0.557450, -0.861752, -0.051267, 0.913018, -0.861631, -0.051102, 0.912733, -0.000612, 0.000513, 0.000099, 0.000394, 0.000547, 1.025946, 0.000657
0.557500, -0.848528, -0.065634, 0.914162, -0.848403, -0.065472, 0.913875, -0.000608, 0.000518, 0.000090, 0.000376, 0.000553, 1.019804, 0.000656
0.557550, -0.835095, -0.079985, 0.915080, -0.834966, -0.079825, 0.914792, -0.000603, 0.000522, 0.000081, 0.000357, 0.000559, 1.013625, 0.000655
0.557600, -0.821457, -0.094316, 0.915773, -0.821323, -0.094159, 0.915483, -0.000599, 0.000527, 0.000072, 0.000338, 0.000565, 1.007414, 0.000654
0.557650, -0.807615, -0.108624, 0.916239, -0.807477, -0.108470, 0.915948, -0.000594, 0.000531, 0.000062, 0.000319, 0.000570, 1.001178, 0.000653
0.557700, -0.793574, -0.122905, 0.916479, -0.793432, -0.122754, 0.916187, -0.000589, 0.000536, 0.000053, 0.000300, 0.000575, 0.994920, 0.000652
0.557750, -0.779338, -0.137156, 0.916494, -0.779192, -0.137008, 0.916200, -0.000584, 0.000540, 0.000044, 0.000281, 0.000579, 0.988649, 0.000651
0.557800, -0.764909, -0.151373, 0.916282, -0.764759, -0.151228, 0.915986, -0.000579, 0.000544, 0.000035, 0.000262, 0.000582, 0.982368, 0.000649
0.557850, -0.750291, -0.165552, 0.915844, -0.750137, -0.165411, 0.915547, -0.000574, 0.000548, 0.000025, 0.000242, 0.000585, 0.976085, 0.000648
0.557900, -0.735488, -0.179691, 0.915180, -0.735330, -0.179552, 0.914882, -0.000568, 0.000552, 0.000016, 0.000222, 0.000587, 0.969806, 0.000647
0.557950, -0.720504, -0.193786, 0.914290, -0.720341, -0.193650, 0.913991, -0.000563, 0.000556, 0.000007, 0.000203, 0.000589, 0.963537, 0.000646
0.558000, -0.705342, -0.207832, 0.913175, -0.705175, -0.207700, 0.912875, -0.000557, 0.000560, -0.000003, 0.000183, 0.000590, 0.957284, 0.000645
0.558050, -0.690006, -0.221828, 0.911834, -0.689835, -0.221698, 0.911533, -0.000552, 0.000564, -0.000012, 0.000163, 0.000590, 0.951055, 0.000644
0.558100, -0.674500, -0.235768, 0.910268, -0.674325, -0.235642, 0.909967, -0.000546, 0.000567, -0.000021, 0.000143, 0.000590, 0.944855, 0.000643
0.558150, -0.658827, -0.249651, 0.908478, -0.658648, -0.249528, 0.908176, -0.000540, 0.000571, -0.000031, 0.000123, 0.000590, 0.938691, 0.000642
0.558200, -0.642992, -0.263471, 0.906464, -0.642809, -0.263352, 0.906161, -0.000534, 0.000574, -0.000040, 0.000104, 0.000589, 0.932571, 0.000641
0.558250, -0.626998, -0.277227, 0.904226, -0.626811, -0.277111, 0.903922, -0.000528, 0.000577, -0.000050, 0.000084, 0.000587, 0.926501, 0.000640
0.558300, -0.610850, -0.290915, 0.901764, -0.610658, -0.290802, 0.901461, -0.000521, 0.000581, -0.000059, 0.000064, 0.000585, 0.920488, 0.000639
0.558350, -0.594550, -0.304530, 0.899081, -0.594355, -0.304421, 0.898776, -0.000515, 0.000584, -0.000069, 0.000044, 0.000582, 0.914540, 0.000638
0.558400, -0.578104, -0.318071, 0.896175, -0.577905, -0.317965, 0.895871, -0.000508, 0.000587, -0.000078, 0.000025, 0.000578, 0.908663, 0.000637
0.558450, -0.561516, -0.331533, 0.893049, -0.561313, -0.331431, 0.892744, -0.000502, 0.000589, -0.000088, 0.000005, 0.000574, 0.902866, 0.000636
0.558500, -0.544789, -0.344913, 0.889702, -0.544582, -0.344815, 0.889396, -0.000495, 0.000592, -0.000097, -0.000014, 0.000570, 0.897154, 0.000635
0.558550, -0.527927, -0.358208, 0.886135, -0.527716, -0.358114, 0.885830, -0.000488, 0.000595, -0.000107, -0.000033, 0.000564, 0.891536, 0.000634
0.558600, -0.510935, -0.371415, 0.882350, -0.510720, -0.371324, 0.882045, -0.000481, 0.000597, -0.000116, -0.000052, 0.000558, 0.886019, 0.000633
0.558650, -0.493817, -0.384530, 0.878347, -0.493599, -0.384443, 0.878042, -0.000474, 0.000599, -0.000126, -0.000071, 0.000552, 0.880611, 0.000632
0.558700, -0.476577, -0.397550, 0.874128, -0.476355, -0.397467, 0.873822, -0.000466, 0.000602, -0.000135, -0.000090, 0.000545, 0.875318, 0.000631
0.558750, -0.459220, -0.410472, 0.869693, -0.458994, -0.410393, 0.869387, -0.000459, 0.000604, -0.000145, -0.000109, 0.000538, 0.870148, 0.000630
0.558800, -0.441749, -0.423293, 0.865043, -0.441520, -0.423218, 0.864738, -0.000452, 0.000606, -0.000154, -0.000127, 0.000530, 0.865108, 0.000630
0.558850, -0.424170, -0.436010, 0.860180, -0.423937, -0.435938, 0.859875, -0.000444, 0.000608, -0.000164, -0.000145, 0.000521, 0.860207, 0.000629
0.558900, -0.406486, -0.448619, 0.855104, -0.406249, -0.448551, 0.854800, -0.000436, 0.000609, -0.000173, -0.000163, 0.000512, 0.855450, 0.000628
0.558950, -0.388701, -0.461117, 0.849818, -0.388461, -0.461053, 0.849514, -0.000428, 0.000611, -0.000182, -0.000180, 0.000502, 0.850845, 0.000627
0.559000, -0.370820, -0.473501, 0.844321, -0.370577, -0.473442, 0.844019, -0.000421, 0.000612, -0.000192, -0.000197, 0.000492, 0.846400, 0.000627
0.559050, -0.352848, -0.485769, 0.838617, -0.352601, -0.485714, 0.838315, -0.000413, 0.000614, -0.000201, -0.000214, 0.000481, 0.842121, 0.000626
0.559100, -0.334789, -0.497916, 0.832706, -0.334539, -0.497866, 0.832404, -0.000404, 0.000615, -0.000210, -0.000231, 0.000470, 0.838015, 0.000625
0.559150, -0.316648, -0.509941, 0.826589, -0.316394, -0.509895, 0.826289, -0.000396, 0.000616, -0.000220, -0.000247, 0.000459, 0.834088, 0.000624
0.559200, -0.298428, -0.521840, 0.820268, -0.298171, -0.521798, 0.819969, -0.000388, 0.000617, -0.000229, -0.000263, 0.000446, 0.830348, 0.000624
0.559250, -0.280134, -0.533610, 0.813745, -0.279874, -0.533572, 0.813447, -0.000380, 0.000618, -0.000238, -0.000278, 0.000434, 0.826799, 0.000623
0.559300, -0.261772, -0.545249, 0.807021, -0.261509, -0.545215, 0.806724, -0.000371, 0.000618, -0.000247, -0.000293, 0.000421, 0.823450, 0.000623
0.559350, -0.243345, -0.556753, 0.800098, -0.243078, -0.556724, 0.799802, -0.000363, 0.000619, -0.000256, -0.000308, 0.000407, 0.820304, 0.000622
0.559400, -0.224858, -0.568120, 0.792977, -0.224588, -0.568095, 0.792683, -0.000354, 0.000619, -0.000266, -0.000322, 0.000393, 0.817367, 0.000621
0.559450, -0.206315, -0.579346, 0.785661, -0.206043, -0.579326, 0.785369, -0.000345, 0.000620, -0.000275, -0.000336, 0.000378, 0.814646, 0.000621
0.559500, -0.187721, -0.590430, 0.778151, -0.187446, -0.590414, 0.777860, -0.000336, 0.000620, -0.000283, -0.000349, 0.000364, 0.812144, 0.000620
0.559550, -0.169081, -0.601368, 0.770449, -0.168803, -0.601357, 0.770160, -0.000327, 0.000620, -0.000292, -0.000362, 0.000348, 0.809866, 0.000620
0.559600, -0.150400, -0.612157, 0.762557, -0.150119, -0.612151, 0.762270, -0.000318, 0.000620, -0.000301, -0.000374, 0.000333, 0.807816, 0.000620
0.559650, -0.131681, -0.622796, 0.754477, -0.131397, -0.622794, 0.754191, -0.000309, 0.000619, -0.000310, -0.000386, 0.000317, 0.805998, 0.000619
0.559700, -0.112930, -0.633281, 0.746211, -0.112644, -0.633283, 0.745927, -0.000300, 0.000619, -0.000319, -0.000397, 0.000300, 0.804416, 0.000619
0.559750, -0.094151, -0.643609, 0.737760, -0.093862, -0.643617, 0.737479, -0.000291, 0.000618, -0.000327, -0.000408, 0.000283, 0.803072, 0.000618
0.559800, -0.075349, -0.653779, 0.729128, -0.075057, -0.653791, 0.728848, -0.000281, 0.000617, -0.000336, -0.000418, 0.000266, 0.801969, 0.000618
0.559850, -0.056528, -0.663787, 0.720315, -0.056234, -0.663804, 0.720038, -0.000272, 0.000616, -0.000344, -0.000428, 0.000249, 0.801109, 0.000618
0.559900, -0.037693, -0.673632, 0.711325, -0.037397, -0.673654, 0.711050, -0.000263, 0.000615, -0.000353, -0.000437, 0.000231, 0.800493, 0.000618
0.559950, -0.018849, -0.683310, 0.702159, -0.018550, -0.683337, 0.701887, -0.000253, 0.000614, -0.000361, -0.000446, 0.000213, 0.800123, 0.000617
0.560000, 0.000000, -0.692820, 0.692820, 0.000301, -0.692852, 0.692551, -0.000243, 0.000613, -0.000369, -0.000454, 0.000195, 0.800000, 0.000617
0.560050, 0.018849, -0.702159, 0.683310, 0.019152, -0.702195, 0.683044, -0.000234, 0.000611, -0.000377, -0.000461, 0.000176, 0.800123, 0.000617
