time,v_d_ideal,v_q_ideal,v_d_notch,v_q_notch,v_d_ddrrf,v_q_ddrrf,v_d_ama,v_q_ama
0.104150, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000197, 0.000024
0.104200, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000198, 0.000016
0.104250, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000198, 0.000009
0.104300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, 0.000001
0.104350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000006
0.104400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000014
0.104450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000197, -0.000021
0.104500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000196, -0.000029
0.104550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000195, -0.000036
0.104600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000193, -0.000043
0.104650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000192, -0.000050
0.104700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000190, -0.000058
0.104750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000187, -0.000065
0.104800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000185, -0.000072
0.104850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000182, -0.000079
0.104900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000179, -0.000085
0.104950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000175, -0.000092
0.105000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000172, -0.000099
0.105050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000168, -0.000105
0.105100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000164, -0.000111
0.105150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000160, -0.000117
0.105200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000155, -0.000123
0.105250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000150, -0.000129
0.105300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000145, -0.000135
0.105350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000140, -0.000140
0.105400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000135, -0.000145
0.105450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000129, -0.000150
0.105500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000123, -0.000155
0.105550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000118, -0.000160
0.105600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000111, -0.000164
0.105650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000105, -0.000168
0.105700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000099, -0.000172
0.105750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000092, -0.000175
0.105800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000086, -0.000179
0.105850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000079, -0.000182
0.105900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000072, -0.000185
0.105950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000065, -0.000187
0.106000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000058, -0.000190
0.106050, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000051, -0.000192
0.106100, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000043, -0.000193
0.106150, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000036, -0.000195
0.106200, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000029, -0.000196
0.106250, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000021, -0.000197
0.106300, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000014, -0.000198
0.106350, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000006, -0.000198
0.106400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000001, -0.000198
0.106450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000009, -0.000198
0.106500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000016, -0.000198
0.106550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000024, -0.000197
0.106600, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000031, -0.000196
0.106650, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000038, -0.000194
0.106700, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000046, -0.000193
0.106750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000053, -0.000191
0.106800, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000060, -0.000189
0.106850, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000067, -0.000186
0.106900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000074, -0.000184
0.106950, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000081, -0.000181
0.107000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000088, -0.000178
0.107050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000094, -0.000174
0.107100, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000101, -0.000171
0.107150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000107, -0.000167
0.107200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000113, -0.000163
0.107250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000119, -0.000158
0.107300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000125, -0.000154
0.107350, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000131, -0.000149
0.107400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000137, -0.000144
0.107450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000142, -0.000138
0.107500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000147, -0.000133
0.107550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000152, -0.000127
0.107600, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000157, -0.000121
0.107650, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000161, -0.000115
0.107700, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000165, -0.000109
0.107750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000169, -0.000103
0.107800, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000173, -0.000097
0.107850, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000177, -0.000090
0.107900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000180, -0.000083
0.107950, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000183, -0.000076
0.108000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000186, -0.000069
0.108050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000188, -0.000062
0.108100, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000190, -0.000055
0.108150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000192, -0.000048
0.108200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000194, -0.000041
0.108250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000195, -0.000033
0.108300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000196, -0.000026
0.108350, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000197, -0.000019
0.108400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000198, -0.000011
0.108450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000198, -0.000004
0.108500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000198, 0.000004
0.108550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000198, 0.000011
0.108600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000197, 0.000019
0.108650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000196, 0.000026
0.108700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000195, 0.000033
0.108750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000194, 0.000041
0.108800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000192, 0.000048
0.108850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000190, 0.000055
0.108900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000188, 0.000062
0.108950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000186, 0.000069
0.109000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000183, 0.000076
0.109050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000180, 0.000083
0.109100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000177, 0.000090
0.109150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000173, 0.000097
0.109200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000169, 0.000103
0.109250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000165, 0.000109
0.109300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000161, 0.000115
0.109350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000157, 0.000121
0.109400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000152, 0.000127
0.109450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000147, 0.000133
0.109500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000142, 0.000138
0.109550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000137, 0.000144
0.109600, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000131, 0.000149
0.109650, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000125, 0.000153
0.109700, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000120, 0.000158
0.109750, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000113, 0.000162
0.109800, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000107, 0.000167
0.109850, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000101, 0.000171
0.109900, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000094, 0.000174
0.109950, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000088, 0.000178
0.110000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000081, 0.000181
0.110050, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000074, 0.000184
0.110100, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000067, 0.000186
0.110150, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000060, 0.000189
0.110200, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000053, 0.000191
0.110250, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000046, 0.000193
0.110300, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000038, 0.000194
0.110350, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000031, 0.000196
0.110400, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000024, 0.000197
0.110450, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000016, 0.000198
0.110500, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000009, 0.000198
0.110550, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000198
0.110600, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000006, 0.000198
0.110650, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000014, 0.000198
0.110700, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000021, 0.000197
0.110750, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000029, 0.000196
0.110800, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000036, 0.000195
0.110850, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000043, 0.000193
0.110900, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000050, 0.000192
0.110950, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000058, 0.000190
0.111000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000065, 0.000187
0.111050, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000072, 0.000185
0.111100, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000079, 0.000182
0.111150, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000085, 0.000179
0.111200, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000092, 0.000175
0.111250, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000099, 0.000172
0.111300, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000105, 0.000168
0.111350, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000111, 0.000164
0.111400, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000117, 0.000160
0.111450, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000123, 0.000155
0.111500, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000129, 0.000150
0.111550, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000135, 0.000145
0.111600, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000140, 0.000140
0.111650, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000145, 0.000135
0.111700, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000150, 0.000129
0.111750, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000155, 0.000123
0.111800, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000160, 0.000118
0.111850, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000164, 0.000111
0.111900, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000168, 0.000105
0.111950, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000172, 0.000099
0.112000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000175, 0.000092
0.112050, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000179, 0.000086
0.112100, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000182, 0.000079
0.112150, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000185, 0.000072
0.112200, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000187, 0.000065
0.112250, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000190, 0.000058
0.112300, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000192, 0.000051
0.112350, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000193, 0.000043
0.112400, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000195, 0.000036
0.112450, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000196, 0.000029
0.112500, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000197, 0.000021
0.112550, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000198, 0.000014
0.112600, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000198, 0.000006
0.112650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000001
0.112700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000009
0.112750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000198, -0.000016
0.112800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000197, -0.000024
0.112850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000196, -0.000031
0.112900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000194, -0.000038
0.112950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000193, -0.000046
0.113000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000191, -0.000053
0.113050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000189, -0.000060
0.113100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000186, -0.000067
0.113150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000184, -0.000074
0.113200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000181, -0.000081
0.113250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000178, -0.000088
0.113300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000174, -0.000094
0.113350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000171, -0.000101
0.113400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000167, -0.000107
0.113450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000163, -0.000113
0.113500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000158, -0.000119
0.113550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000154, -0.000125
0.113600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000149, -0.000131
0.113650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000144, -0.000137
0.113700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000138, -0.000142
0.113750, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000133, -0.000147
0.113800, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000127, -0.000152
0.113850, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000121, -0.000157
0.113900, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000115, -0.000161
0.113950, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000109, -0.000165
0.114000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000103, -0.000169
0.114050, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000097, -0.000173
0.114100, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000090, -0.000177
0.114150, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000083, -0.000180
0.114200, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000076, -0.000183
0.114250, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000069, -0.000186
0.114300, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000062, -0.000188
0.114350, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000055, -0.000190
0.114400, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000048, -0.000192
0.114450, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000041, -0.000194
0.114500, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000033, -0.000195
0.114550, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000026, -0.000196
0.114600, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000019, -0.000197
0.114650, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000011, -0.000198
0.114700, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000004, -0.000198
0.114750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000004, -0.000198
0.114800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000011, -0.000198
0.114850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000019, -0.000197
0.114900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000026, -0.000196
0.114950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000033, -0.000195
0.115000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000041, -0.000194
0.115050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000048, -0.000192
0.115100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000055, -0.000190
0.115150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000062, -0.000188
0.115200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000069, -0.000186
0.115250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000076, -0.000183
0.115300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000083, -0.000180
0.115350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000090, -0.000177
0.115400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000097, -0.000173
0.115450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000103, -0.000169
0.115500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000109, -0.000165
0.115550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000115, -0.000161
0.115600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000121, -0.000157
0.115650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000127, -0.000152
0.115700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000133, -0.000147
0.115750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000138, -0.000142
0.115800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000144, -0.000137
0.115850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000149, -0.000131
0.115900, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000153, -0.000125
0.115950, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000158, -0.000120
0.116000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000162, -0.000113
0.116050, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000167, -0.000107
0.116100, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000171, -0.000101
0.116150, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000174, -0.000094
0.116200, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000178, -0.000088
0.116250, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000181, -0.000081
0.116300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000184, -0.000074
0.116350, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000186, -0.000067
0.116400, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000189, -0.000060
0.116450, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000191, -0.000053
0.116500, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000193, -0.000046
0.116550, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000194, -0.000038
0.116600, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000196, -0.000031
0.116650, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000197, -0.000024
0.116700, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000016
0.116750, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000009
0.116800, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, -0.000001
0.116850, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000198, 0.000006
0.116900, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000198, 0.000014
0.116950, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000197, 0.000021
0.117000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000196, 0.000029
0.117050, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000195, 0.000036
0.117100, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000193, 0.000043
0.117150, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000192, 0.000050
0.117200, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000190, 0.000058
